Id,Predicted
3149,0.9986236
3150,0.99959904
3151,0.8982662
3152,0.00064629473
3153,0.8843794
3154,0.31524524
3155,0.5853525
3156,0.9999999
3157,0.91864836
3158,0.2304874
3159,0.16006973
3160,1.0
3161,0.13379765
3162,0.9999274
3163,0.5798985
3164,1.3642816e-05
3165,0.9997677
3166,0.059356857
3167,0.9999999
3168,0.7019428
3169,0.92699665
3170,7.600971e-05
3171,0.99999976
3172,0.010277105
3173,0.25401774
3174,1.599107e-06
3175,0.99999964
3176,0.89409274
3177,3.5026972e-07
3178,0.99689674
3179,0.9999999
3180,0.00042523834
3181,0.021538572
3182,0.9128884
3183,0.028339652
3184,0.9999987
3185,0.00012695439
3186,0.9630586
3187,0.9997887
3188,0.00043509106
3189,0.00013252105
3190,0.072834715
3191,0.5277758
3192,0.9904427
3193,0.9999999
3194,0.72955453
3195,0.9999999
3196,0.8572055
3197,0.0003061812
3198,0.19944961
3199,9.673616e-06
3200,0.07164663
3201,0.46449557
3202,0.73474234
3203,0.14351694
3204,0.99971396
3205,0.05185222
3206,0.011324864
3207,0.95354813
3208,0.004586905
3209,0.99999976
3210,0.00042316227
3211,0.99806803
3212,0.9696825
3213,0.88354784
3214,0.8733641
3215,0.23003057
3216,0.00020211846
3217,0.34173846
3218,0.89176875
3219,1.0
3220,0.9988927
3221,0.0023352383
3222,0.99919766
3223,0.13947614
3224,0.99587065
3225,0.999343
3226,0.9375158
3227,1.0
3228,0.9978211
3229,0.9999999
3230,0.78868854
3231,0.9998023
3232,0.9975973
3233,0.9994072
3234,0.85593754
3235,0.949294
3236,0.9737222
3237,0.89730144
3238,0.99905235
3239,3.3600484e-06
3240,0.70007735
3241,0.044391565
3242,0.10000895
3243,9.2563105e-06
3244,0.9993291
3245,0.47361657
3246,0.97623163
3247,0.89912134
3248,0.79628336
3249,0.99867624
3250,1.0
3251,0.99865484
3252,0.98105305
3253,1.4879852e-07
3254,0.8680511
3255,0.9988439
3256,0.96516013
3257,0.9138559
3258,7.30441e-05
3259,0.32597885
3260,0.42358384
3261,0.4470514
3262,0.0024960402
3263,0.00020678059
3264,0.88235676
3265,0.098386295
3266,0.0001887818
3267,0.00030791975
3268,0.97149885
3269,0.99874926
3270,0.9738322
3271,0.5774435
3272,0.8818992
3273,0.88733435
3274,0.4802644
3275,0.9999999
3276,0.61985564
3277,0.8451195
3278,0.9988643
3279,0.41129753
3280,0.93439627
3281,0.43474814
3282,0.9593539
3283,0.9999999
3284,0.8918532
3285,4.0860003e-05
3286,0.89037186
3287,0.8939985
3288,0.9999999
3289,1.0
3290,0.001990364
3291,1.5400714e-05
3292,0.9999999
3293,0.7015935
3294,0.9996966
3295,0.99945635
3296,0.9999999
3297,0.7747228
3298,0.9999999
3299,0.9781756
3300,0.9994649
3301,1.1773332e-05
3302,0.23615946
3303,0.90661544
3304,0.12960213
3305,0.8829169
3306,0.32771572
3307,0.0052338075
3308,6.5194945e-05
3309,0.9996989
3310,0.99960476
3311,0.99899954
3312,0.9999999
3313,0.5284769
3314,1.0
3315,0.99198407
3316,0.99972636
3317,0.9911827
3318,0.7756682
3319,0.019702533
3320,0.93778545
3321,0.99764425
3322,0.88169897
3323,0.0058847554
3324,0.99955016
3325,8.9555084e-05
3326,0.029999081
3327,0.00684734
3328,0.8147502
3329,0.0005086409
3330,0.99988806
3331,0.3156266
3332,0.983244
3333,0.622216
3334,0.99805295
3335,0.00025464076
3336,0.10041314
3337,0.001199589
3338,0.99961424
3339,0.99999976
3340,0.039734796
3341,0.27119786
3342,0.00033622666
3343,0.8748462
3344,0.74671006
3345,0.0063868505
3346,0.99872476
3347,0.00094371004
3348,0.46100464
3349,0.00042625764
3350,0.99854845
3351,0.98343176
3352,0.9999999
3353,4.5571982e-05
3354,0.14011872
3355,0.9518884
3356,0.6594724
3357,0.88375235
3358,0.3686815
3359,0.99970216
3360,0.9995291
3361,0.9999999
3362,0.50856036
3363,0.19944961
3364,0.99999964
3365,0.9736902
3366,0.0029433235
3367,0.99975806
3368,3.421846e-05
3369,0.00019726477
3370,0.031453967
3371,0.9998647
3372,0.99999654
3373,0.0891805
3374,0.99936014
3375,0.87972987
3376,0.99999976
3377,1.0
3378,0.98163956
3379,0.14333896
3380,1.2617815e-08
3381,0.8911189
3382,0.9981772
3383,0.999521
3384,3.363109e-05
3385,4.0621217e-05
3386,0.98778987
3387,0.6259286
3388,0.9497254
3389,0.05505506
3390,0.82646114
3391,0.26307216
3392,0.0013905074
3393,0.99999654
3394,0.9999999
3395,0.2560188
3396,0.00469134
3397,0.99999976
3398,0.9999794
3399,0.92854714
3400,0.14749454
3401,0.10477418
3402,0.030768929
3403,0.78236514
3404,0.9635301
3405,0.9879973
3406,0.8872445
3407,3.594214e-07
3408,0.13035658
3409,0.9999665
3410,2.28095e-05
3411,0.9998393
3412,0.9998343
3413,0.0074275923
3414,0.0023005633
3415,0.8975019
3416,0.99980944
3417,0.98650914
3418,0.99990773
3419,0.89791363
3420,0.9993457
3421,0.03090661
3422,0.24486595
3423,0.00016165829
3424,0.9998375
3425,0.9758614
3426,0.002299841
3427,0.9831995
3428,0.9994436
3429,1.0
3430,0.99997425
3431,0.99999976
3432,0.9999907
3433,0.68297154
3434,0.9999999
3435,0.999343
3436,0.999998
3437,0.63838917
3438,0.8774601
3439,0.00037181762
3440,0.8952462
3441,1.1149443e-08
3442,5.966515e-07
3443,0.29761106
3444,0.9987685
3445,0.08773913
3446,0.8762449
3447,0.9997454
3448,0.8902666
3449,1.0
3450,0.00073336
3451,0.99969435
3452,0.9991592
3453,0.9933114
3454,0.47568926
3455,0.0019295078
3456,0.019342167
3457,0.8592646
3458,0.99982554
3459,0.00094011804
3460,0.38928068
3461,0.0032974288
3462,0.88313407
3463,0.011987872
3464,0.99963903
3465,0.9900135
3466,0.8942714
3467,0.3822085
3468,0.9990007
3469,0.89551157
3470,0.9989693
3471,0.9575939
3472,0.0021781577
3473,0.99883145
3474,0.9999999
3475,0.8803219
3476,0.6998824
3477,0.9999778
3478,0.19944961
3479,0.0030217296
3480,0.27286613
3481,0.9999999
3482,0.8967981
3483,0.0025173407
3484,0.00013420971
3485,0.9992981
3486,0.9981177
3487,0.0029544341
3488,0.97944903
3489,0.88176584
3490,0.9988024
3491,0.33501688
3492,0.9030755
3493,0.998209
3494,0.99999976
3495,0.8548266
3496,0.99991274
3497,1.2404727e-05
3498,0.9993006
3499,0.9967069
3500,0.99946743
3501,1.5421847e-07
3502,0.014287373
3503,0.9997408
3504,0.8024309
3505,0.008910869
3506,0.52803457
3507,0.9743723
3508,0.9999999
3509,0.19455996
3510,0.8847245
3511,0.9955245
3512,0.99999976
3513,0.9996735
3514,0.9999999
3515,0.99957865
3516,0.19944961
3517,0.002759989
3518,0.000358533
3519,0.9991666
3520,0.99998736
3521,0.07051832
3522,1.0
3523,0.99999964
3524,1.5579335e-05
3525,0.90709287
3526,0.013247339
3527,1.0
3528,8.631623e-05
3529,0.8981516
3530,3.7253718e-05
3531,0.97927207
3532,0.8895376
3533,0.907188
3534,0.9999591
3535,0.8940668
3536,0.9977489
3537,0.98248863
3538,0.9999999
3539,0.02621955
3540,0.99994624
3541,0.99939644
3542,0.99999976
3543,0.9999999
3544,0.24122052
3545,0.8953844
3546,0.9999999
3547,0.5738204
3548,7.925438e-08
3549,0.98510057
3550,0.83224505
3551,0.9995461
3552,1.2069859e-05
3553,0.00085652235
3554,1.0
3555,0.95533264
3556,0.9999995
3557,0.9332122
3558,0.05021675
3559,0.99999976
3560,0.50769323
3561,0.89012593
3562,0.97682744
3563,0.9992467
3564,0.19831961
3565,0.9996383
3566,0.99408096
3567,0.0006850619
3568,0.99835616
3569,1.0
3570,0.9992754
3571,0.013645164
3572,0.50319004
3573,0.9997751
3574,3.9120434e-05
3575,0.44221517
3576,0.855527
3577,0.99474674
3578,0.99962354
3579,1.4275439e-05
3580,0.11047513
3581,0.9020393
3582,0.99892503
3583,0.88559
3584,0.9999926
3585,0.19944961
3586,1.9990368e-05
3587,0.88488847
3588,0.85140646
3589,0.22624977
3590,0.775019
3591,1.0
3592,0.03374438
3593,0.007196724
3594,0.3419318
3595,0.0047065
3596,0.9106981
3597,4.44364e-05
3598,0.73859155
3599,0.99936706
3600,0.8750394
3601,0.8745839
3602,0.9996803
3603,0.9999994
3604,0.000415785
3605,0.13671869
3606,0.0057126423
3607,0.66366357
3608,9.387211e-05
3609,0.00054422236
3610,0.11316367
3611,0.9999999
3612,0.9999999
3613,0.0003748946
3614,0.00015882569
3615,0.90428644
3616,0.16248569
3617,0.26851872
3618,0.0012158261
3619,0.8952883
3620,0.9999995
3621,0.92035574
3622,0.8803139
3623,0.9999925
3624,0.89888674
3625,0.004191142
3626,0.99999905
3627,0.9990219
3628,0.88300747
3629,0.012985216
3630,0.87926674
3631,0.9969716
3632,0.8393689
3633,0.8820584
3634,0.99980575
3635,0.9330748
3636,0.70296025
3637,3.2744504e-06
3638,0.56638676
3639,0.533722
3640,0.98279357
3641,0.9931311
3642,0.8763413
3643,0.51149863
3644,1.0
3645,0.99967253
3646,9.573618e-06
3647,0.00040128914
3648,0.33236036
3649,1.0
3650,1.0
3651,0.037227515
3652,0.8322459
3653,0.9874999
3654,0.9655894
3655,1.0
3656,0.99888235
3657,9.4666415e-05
3658,0.635968
3659,0.97944516
3660,0.99995375
3661,0.85939914
3662,0.99999917
3663,0.080654815
3664,5.578242e-07
3665,0.8379401
3666,0.06689668
3667,0.96345335
3668,0.98904955
3669,0.7118376
3670,0.99972755
3671,0.4290821
3672,0.0004066394
3673,0.88860905
3674,0.9991334
3675,0.88765764
3676,1.9171068e-05
3677,0.88291395
3678,1.0
3679,0.0011135536
3680,0.0001792572
3681,4.1152507e-05
3682,0.99992
3683,0.98036814
3684,0.9996903
3685,6.3684075e-07
3686,0.4874527
3687,0.9270811
3688,0.00044695547
3689,0.5805153
3690,0.50335145
3691,0.13133326
3692,0.0010739475
3693,0.00010218384
3694,0.9854748
3695,0.9999999
3696,0.7855617
3697,0.8916757
3698,0.9972184
3699,0.9999999
3700,0.67667294
3701,0.008606731
3702,8.1831175e-05
3703,0.00011092784
3704,0.4339441
3705,5.995365e-07
3706,7.5152406e-07
3707,0.89501196
3708,0.042099647
3709,7.787215e-05
3710,0.73555547
3711,0.00015233588
3712,0.90079314
3713,0.7905969
3714,7.5047625e-05
3715,0.99945754
3716,0.99999976
3717,0.4993263
3718,1.0
3719,0.8839384
3720,0.7300278
3721,0.6368282
3722,0.9999999
3723,0.0009394667
3724,0.89674747
3725,0.99999976
3726,0.008885017
3727,0.9997762
3728,0.8583375
3729,0.8714048
3730,0.2541014
3731,0.99958926
3732,1.0
3733,1.0
3734,0.0013710969
3735,0.99962425
3736,3.9109018e-05
3737,0.9999962
3738,0.98763067
3739,2.3093422e-05
3740,0.008291827
3741,1.0
3742,0.9991819
3743,0.04292782
3744,0.87954754
3745,0.1648422
3746,0.99980325
3747,0.99999964
3748,0.022487193
3749,0.00030361707
3750,0.9869458
3751,0.99926955
3752,0.0006825306
3753,0.097947
3754,0.00056676357
3755,0.00016993478
3756,0.90333855
3757,0.8306894
3758,0.0047069
3759,0.9488992
3760,0.4129795
3761,0.0001135357
3762,0.89679396
3763,0.3082953
3764,0.9991518
3765,0.058164384
3766,0.8127818
3767,0.8417047
3768,0.8849894
3769,1.0
3770,0.9514278
3771,0.9999999
3772,0.9984871
3773,0.8181456
3774,1.719446e-05
3775,0.87708175
3776,0.9868699
3777,0.5806199
3778,0.999941
3779,0.9989096
3780,0.9973272
3781,0.9999994
3782,0.88041145
3783,0.0017313557
3784,0.9997687
3785,0.18181911
3786,0.05159893
3787,0.00044243815
3788,0.87526035
3789,0.99999964
3790,0.008206634
3791,0.9998392
3792,0.35168555
3793,0.029428279
3794,1.0
3795,0.8745378
3796,0.9856997
3797,0.000417537
3798,0.19944961
3799,0.039762482
3800,0.999526
3801,0.99699175
3802,0.012582188
3803,0.9584043
3804,8.2553895e-05
3805,0.85851496
3806,0.99998677
3807,0.9999945
3808,0.99999857
3809,0.9997023
3810,0.9999018
3811,0.9932401
3812,0.37221208
3813,0.5737109
3814,0.8973178
3815,4.281627e-07
3816,0.9734403
3817,0.9998982
3818,0.007191568
3819,0.98917514
3820,0.99965024
3821,5.8445067e-09
3822,0.014026893
3823,2.5076542e-07
3824,0.8390424
3825,0.99745375
3826,0.9988186
3827,0.30631825
3828,0.0002482353
3829,0.878425
3830,0.07702036
3831,0.8827993
3832,0.08267272
3833,0.00030303551
3834,0.98621815
3835,0.56486195
3836,0.99963605
3837,0.99827886
3838,0.9999906
3839,0.9477111
3840,0.17685768
3841,0.025083968
3842,0.34614575
3843,0.45922035
3844,0.99701226
3845,0.4427699
3846,0.99999976
3847,1.0
3848,0.99999976
3849,0.6244326
3850,0.58359313
3851,1.0
3852,0.5191567
3853,0.9989109
3854,1.7058647e-09
3855,0.9997392
3856,0.99968684
3857,0.85621727
3858,0.87738013
3859,0.8226082
3860,0.6544306
3861,1.4879852e-07
3862,0.0122899525
3863,0.9999999
3864,0.9999994
3865,0.0044148574
3866,0.87815344
3867,0.9994404
3868,1.2463316e-05
3869,1.0
3870,0.88316846
3871,0.89320195
3872,0.9990074
3873,1.0
3874,0.8772251
3875,0.35467774
3876,0.9999294
3877,5.4126274e-05
3878,0.8575436
3879,1.0
3880,0.9912606
3881,0.40124476
3882,0.30266702
3883,0.86242616
3884,1.0
3885,0.999067
3886,0.61637414
3887,0.00015183368
3888,0.75460845
3889,0.9002735
3890,0.9994419
3891,0.8601201
3892,3.0800496e-05
3893,0.99991834
3894,0.021322604
3895,0.9994677
3896,0.17212726
3897,0.62007177
3898,0.2679244
3899,0.8873645
3900,0.0014847415
3901,0.88306916
3902,0.8825092
3903,0.9365477
3904,0.005826306
3905,0.0034423082
3906,1.0
3907,4.0274946e-07
3908,0.26255146
3909,0.00022410207
3910,0.9003419
3911,0.005678762
3912,0.99998856
3913,0.9992631
3914,0.001855762
3915,0.998587
3916,0.67997336
3917,0.89834625
3918,0.15394618
3919,0.8827265
3920,0.6812851
3921,0.999871
3922,0.88115114
3923,0.17601606
3924,0.99939764
3925,0.0064842077
3926,0.881074
3927,0.79863834
3928,0.9982868
3929,0.9999299
3930,1.2044441e-07
3931,0.54728675
3932,0.8571542
3933,1.8175002e-05
3934,0.009628522
3935,0.12038548
3936,0.9999455
3937,4.707549e-07
3938,0.7017772
3939,0.0032907673
3940,0.0098487735
3941,0.8891141
3942,0.99963105
3943,0.3656088
3944,0.99974924
3945,0.18605429
3946,0.86886066
3947,0.9994991
3948,0.9999999
3949,1.0
3950,0.9850299
3951,0.99285126
3952,0.96618336
3953,0.54059637
3954,0.9992968
3955,0.030965986
3956,1.0372601e-08
3957,0.8758632
3958,0.06994346
3959,0.9999999
3960,0.828295
3961,0.91176975
3962,0.007448483
3963,0.99943703
3964,0.8880071
3965,0.99933356
3966,0.99070555
3967,0.26252353
3968,2.8246734e-05
3969,0.19944961
3970,0.9999999
3971,0.8992811
3972,0.6210167
3973,0.99997795
3974,0.9999964
3975,0.9997725
3976,0.8724602
3977,0.9999999
3978,1.0
3979,0.876078
3980,0.99999964
3981,0.9409423
3982,0.88917834
3983,0.00040221447
3984,0.92400223
3985,0.99997556
3986,1.0
3987,0.4582474
3988,0.021785649
3989,0.99570197
3990,0.89367986
3991,0.85437334
3992,0.75497216
3993,0.0057255155
3994,0.998257
3995,0.00017505519
3996,0.97741747
3997,0.9994825
3998,0.98710954
3999,0.9999999
4000,0.7282884
4001,0.16905022
4002,0.8872686
4003,0.030597618
4004,0.8707446
4005,0.99998283
4006,0.9994407
4007,0.8730674
4008,0.9131408
4009,0.9777861
4010,0.54500365
4011,0.0040665134
4012,0.9997044
4013,0.9997638
4014,2.97394e-07
4015,0.81456226
4016,0.99990153
4017,8.387406e-07
4018,0.9984847
4019,0.024361191
4020,0.87573284
4021,0.99941635
4022,0.38563523
4023,0.05094029
4024,0.9999461
4025,0.0006838008
4026,0.9732038
4027,0.88649166
4028,4.8814003e-05
4029,0.00089037215
4030,0.99920696
4031,0.07662886
4032,2.1235608e-06
4033,0.9999999
4034,4.6003686e-05
4035,0.99734575
4036,9.761733e-05
4037,0.9984925
4038,0.00043608382
4039,0.001003059
4040,0.999938
4041,0.0017192913
4042,0.99921536
4043,0.013886563
4044,0.99850357
4045,0.9999999
4046,0.99978894
4047,0.99999857
4048,0.9995421
4049,1.0
4050,0.004578178
4051,0.0041814377
4052,0.19944961
4053,0.88235897
4054,0.89732474
4055,0.5487622
4056,0.005458356
4057,0.9991979
4058,0.99952316
4059,0.9999975
4060,0.8939627
4061,0.022320263
4062,0.99986994
4063,0.20583747
4064,0.00203615
4065,0.8822356
4066,1.0
4067,0.07071405
4068,0.99999905
4069,0.7536853
4070,0.9991242
4071,0.987187
4072,0.8972263
4073,0.9993274
4074,0.9999999
4075,0.9919593
4076,0.9997594
4077,0.8574361
4078,1.0
4079,0.99992716
4080,0.15148427
4081,0.9003953
4082,0.99970907
4083,0.98494416
4084,1.2708537e-05
4085,1.6892653e-08
4086,0.99980277
4087,1.0
4088,0.009981439
4089,0.99962723
4090,0.96562064
4091,0.022464236
4092,0.012343236
4093,0.75068617
4094,0.025453744
4095,0.42154485
4096,0.02626455
4097,0.9945304
4098,0.99826884
4099,0.47031575
4100,0.99931276
4101,0.006648667
4102,0.9999999
4103,0.9992894
4104,0.012486326
4105,0.9999771
4106,0.8920263
4107,3.9036135e-05
4108,0.14587805
4109,6.182777e-07
4110,0.00065330043
4111,0.9999895
4112,0.9998572
4113,0.9995957
4114,1.0
4115,0.9991611
4116,0.9999857
4117,0.09281132
4118,6.928198e-07
4119,0.0038562554
4120,0.4011176
4121,0.42918357
4122,0.013247339
4123,0.99911827
4124,0.00010681838
4125,0.40288788
4126,0.87875617
4127,0.99999976
4128,0.0001023421
4129,0.7981643
4130,0.40071863
4131,0.9944885
4132,1.0
4133,0.9728521
4134,0.11058601
4135,0.99999964
4136,0.45672333
4137,0.9999999
4138,0.20057872
4139,0.9999788
4140,0.4291309
4141,0.99999905
4142,0.0010514942
4143,0.99999964
4144,0.9999999
4145,1.782305e-06
4146,0.9678565
4147,1.0
4148,0.9986737
4149,0.99950516
4150,0.16488768
4151,0.01954567
4152,0.99999857
4153,0.9999827
4154,7.0010606e-07
4155,0.88093144
4156,0.99875045
4157,0.9928549
4158,0.882866
4159,2.3499133e-05
4160,1.850743e-05
4161,0.99947935
4162,0.9999999
4163,0.99996245
4164,0.24332343
4165,0.9985744
4166,1.0
4167,0.00040248715
4168,7.0679916e-06
4169,0.62289864
4170,0.26777768
4171,0.99962354
4172,3.1324744e-05
4173,0.999997
4174,0.98942447
4175,0.00054884114
4176,0.99999976
4177,0.08961603
4178,2.707937e-06
4179,0.7273464
4180,1.4806634e-05
4181,0.0003997642
4182,0.9991978
4183,0.7354904
4184,0.8764769
4185,0.00031924804
4186,0.002022928
4187,0.99999404
4188,0.96970636
4189,0.47535872
4190,0.9999999
4191,0.68431956
4192,0.9999945
4193,0.14426681
4194,0.5339252
4195,0.24137819
4196,8.686809e-12
4197,0.00015219447
4198,0.99999976
4199,0.89114904
4200,0.024207871
4201,0.9901862
4202,0.9998913
4203,0.98238105
4204,0.9979856
4205,0.77955943
4206,0.8308356
4207,0.9968977
4208,0.9999999
4209,0.9279227
4210,9.345644e-05
4211,0.9836489
4212,0.9998857
4213,0.9999989
4214,0.14524375
4215,0.9923765
4216,9.1525146e-07
4217,0.94331205
4218,0.9096651
4219,0.99978226
4220,0.38904095
4221,0.5116998
4222,0.028338484
4223,0.99999726
4224,0.33673674
4225,1.0
4226,0.99995446
4227,0.878067
4228,8.337606e-05
4229,1.0
4230,0.0039755143
4231,0.9106992
4232,0.99974996
4233,0.0012347513
4234,0.9999988
4235,1.0
4236,0.9999716
4237,0.013247339
4238,0.4928277
4239,0.9999999
4240,0.6151711
4241,0.026195625
4242,0.9989299
4243,0.003444162
4244,0.9998578
4245,0.005157595
4246,0.8128287
4247,8.305152e-07
4248,0.013247339
4249,0.8764852
4250,0.99939346
4251,0.19944961
4252,0.9996854
4253,0.99081063
4254,0.8756972
4255,0.8852728
4256,0.95104146
4257,1.9056686e-05
4258,0.76475275
4259,0.9993636
4260,0.7849386
4261,0.0019809469
4262,8.379384e-06
4263,0.44293794
4264,0.0007972111
4265,0.0023304427
4266,0.9728706
4267,0.9999584
4268,5.9913913e-05
4269,0.9857816
4270,0.9999999
4271,0.0003180244
4272,0.9974414
4273,0.99955124
4274,0.9992422
4275,9.6376345e-05
4276,0.9985954
4277,0.023813028
4278,0.0011125794
4279,0.25486812
4280,0.856333
4281,0.99102294
4282,0.0014321081
4283,0.966906
4284,0.9998455
4285,0.9987973
4286,0.9995092
4287,0.9986854
4288,0.31521133
4289,0.40532044
4290,0.99999964
4291,0.89717704
4292,0.999711
4293,0.99991417
4294,1.4346395e-05
4295,0.51555043
4296,0.2973565
4297,0.16648969
4298,0.0028568543
4299,0.1805699
4300,1.85024e-05
4301,0.9999598
4302,0.9994784
4303,0.99999964
4304,0.00039474005
4305,0.97814745
4306,0.9176892
4307,0.8947658
4308,0.010145106
4309,0.0021585422
4310,0.999433
4311,0.3141914
4312,0.990248
4313,0.9999982
4314,0.9999999
4315,0.00023282021
4316,0.19944961
4317,0.00035748316
4318,0.99925023
4319,0.9996792
4320,0.88211226
4321,0.8750341
4322,0.42048627
4323,0.0006848557
4324,0.46752807
4325,0.00022386352
4326,0.9994592
4327,0.99975914
4328,9.41564e-08
4329,0.88422126
4330,0.99999964
4331,0.07860133
4332,0.9987564
4333,0.99974924
4334,0.9999622
4335,0.99999094
4336,0.00034735675
4337,0.020019192
4338,0.032152362
4339,0.9999809
4340,0.9857114
4341,0.8834127
4342,0.9985965
4343,0.0018248474
4344,8.441629e-07
4345,0.07943075
4346,1.4879852e-07
4347,0.99967253
4348,0.8818376
4349,0.99858546
4350,0.5765823
4351,0.99943525
4352,0.99982315
4353,1.0507434e-05
4354,0.03721087
4355,0.7005277
4356,0.0036713874
4357,0.9991499
4358,0.9881159
4359,0.24399026
4360,3.368341e-05
4361,0.9890028
4362,0.8633025
4363,0.001945068
4364,0.0020278215
4365,1.0
4366,0.98736304
4367,0.99857473
4368,0.99999654
4369,1.0
4370,0.3701365
4371,0.97986645
4372,0.9622059
4373,0.03090661
4374,0.00066465564
4375,2.6152033e-05
4376,0.97471625
4377,0.99999297
4378,0.99999976
4379,0.99832004
4380,0.8988275
4381,0.9999355
4382,0.26913816
4383,2.6337415e-05
4384,0.99167514
4385,0.9974572
4386,0.9998617
4387,1.806203e-05
4388,0.8978575
4389,0.9976472
4390,0.9115189
4391,0.97091234
4392,0.96421367
4393,0.0064702453
4394,0.9480432
4395,0.88617134
4396,0.9998215
4397,0.42804015
4398,0.9901113
4399,0.8617223
4400,0.9982476
4401,0.99950266
4402,0.8490189
4403,0.998938
4404,0.85372794
4405,0.9999999
4406,0.00017098931
4407,0.30491453
4408,0.0064702453
4409,0.99997973
4410,0.64023703
4411,0.6934818
4412,0.0013304885
4413,0.9998466
4414,0.09373174
4415,0.9260399
4416,0.9999474
4417,0.0029722035
4418,1.5013777e-05
4419,0.9868426
4420,0.98796344
4421,0.9999969
4422,0.99971396
4423,0.8808667
4424,0.6386237
4425,0.9035075
4426,0.18881474
4427,0.8868841
4428,0.064084746
4429,0.99975044
4430,0.09565899
4431,0.022446714
4432,0.99294394
4433,0.88287336
4434,0.0018995763
4435,0.14145097
4436,0.006739944
4437,0.9988141
4438,0.38576114
4439,0.26987708
4440,0.89187086
4441,0.9992442
4442,4.184801e-07
4443,0.9999783
4444,0.9783916
4445,0.94482905
4446,0.99999976
4447,0.66182446
4448,0.0004246228
4449,0.00017112812
4450,0.89822716
4451,0.9999776
4452,0.0048430674
4453,0.9938764
4454,0.9998919
4455,0.88128394
4456,0.7268415
4457,0.032703225
4458,0.9999999
4459,0.89676124
4460,7.1063687e-07
4461,0.88632363
4462,0.9990772
4463,1.0
4464,0.9976041
4465,0.8766889
4466,0.99458003
4467,1.0
4468,0.9991117
4469,0.9999919
4470,0.47897026
4471,3.4916079e-07
4472,0.986312
4473,0.9999993
4474,0.37760472
4475,0.015174783
4476,0.0004265995
4477,0.041617826
4478,8.735493e-05
4479,0.99883765
4480,2.4721085e-06
4481,3.7915564e-05
4482,1.0
4483,0.62371725
4484,0.99998844
4485,0.99998593
4486,0.9627436
4487,0.0035716677
4488,0.8082636
4489,0.9999701
4490,0.07071405
4491,0.99931514
4492,0.97281736
4493,0.997439
4494,0.99966717
4495,0.88770217
4496,0.67625356
4497,0.99824995
4498,0.030961905
4499,0.85703474
4500,0.0019619965
4501,0.8029517
4502,0.9997571
4503,0.85823584
4504,0.111040816
4505,0.9999995
4506,0.99977607
4507,0.8811863
4508,1.0
4509,0.999816
4510,0.99951136
4511,0.9995602
4512,0.7956161
4513,0.99935085
4514,0.12755586
4515,0.00076349813
4516,0.9529243
4517,0.997851
4518,0.7621845
4519,0.0006996978
4520,0.9603064
4521,0.9268068
4522,0.8865785
4523,0.053565145
4524,0.9675629
4525,0.76640713
4526,0.99988973
4527,0.8776872
4528,0.017147738
4529,0.9999583
4530,0.8855389
4531,0.0046215774
4532,0.88695616
4533,0.47218236
4534,0.98738724
4535,1.0
4536,0.007992591
4537,0.14343132
4538,0.023531916
4539,0.004642379
4540,0.9922471
4541,0.9989575
4542,0.0030373326
4543,0.9993783
4544,0.17774859
4545,0.00014554206
4546,0.9999999
4547,0.91078526
4548,0.00052319886
4549,0.005931851
4550,0.13360652
4551,0.9995455
4552,0.0070534884
4553,4.102524e-05
4554,2.2056885e-05
4555,0.9452499
4556,9.1056536e-05
4557,0.6979225
4558,0.9980856
4559,0.99998426
4560,0.15800236
4561,0.9994155
4562,0.94405335
4563,0.002079958
4564,0.89412135
4565,0.9987515
4566,0.99021846
4567,0.9999993
4568,0.99996305
4569,0.012748237
4570,0.9995042
4571,0.19213124
4572,1.0
4573,0.99999964
4574,0.9999999
4575,0.00051728176
4576,0.081967205
4577,0.009646445
4578,0.99992
4579,1.0
4580,0.11995511
4581,0.99999964
4582,0.9999999
4583,0.99999976
4584,0.9999982
4585,0.8889877
4586,2.214019e-05
4587,0.00028287803
4588,0.99396425
4589,3.9596767e-07
4590,0.064403184
4591,0.92233336
4592,0.95141155
4593,0.999992
4594,1.0361713e-05
4595,0.99970156
4596,0.9387053
4597,0.98899615
4598,0.7275932
4599,0.99999976
4600,1.6454322e-05
4601,0.9989453
4602,0.9111079
4603,0.9991715
4604,0.8792619
4605,0.082467996
4606,0.00020357232
4607,0.98530996
4608,0.89544743
4609,0.036421303
4610,0.93514615
4611,0.8793576
4612,0.19764979
4613,0.70179987
4614,0.02927457
4615,0.98659515
4616,0.0029567468
4617,0.9986589
4618,0.88864255
4619,0.99938667
4620,0.00028861305
4621,1.0
4622,0.00086632516
4623,0.9997261
4624,0.9999999
4625,0.99878746
4626,0.5113161
4627,0.89239454
4628,0.2249823
4629,0.42887002
4630,0.57148844
4631,0.93592346
4632,0.9994666
4633,0.99999857
4634,0.9995084
4635,0.79816985
4636,0.9135692
4637,0.99892235
4638,0.9774563
4639,1.4161956e-06
4640,0.10904087
4641,0.99890876
4642,0.9999989
4643,0.9376966
4644,0.020090211
4645,0.015750365
4646,0.19832133
4647,0.9176651
4648,0.0887256
4649,0.00017505519
4650,0.13648076
4651,0.2196305
4652,0.07071405
4653,0.83556324
4654,4.18176e-05
4655,0.3498398
4656,3.7100364e-07
4657,0.40815046
4658,0.80622864
4659,0.13513774
4660,0.99999976
4661,0.984116
4662,0.9129741
4663,0.062532805
4664,0.8952924
4665,0.99737275
4666,0.9991054
4667,0.002606229
4668,0.9940508
4669,0.0004555907
