,92_0_sum,92_0_mean,93_1_sum,93_1_mean,94_2_sum,94_2_mean,95_3_sum,95_3_mean,96_4_sum,96_4_mean,97_5_sum,97_5_mean,98_6_sum,98_6_mean,99_7_sum,99_7_mean,100_8_sum,100_8_mean,101_9_sum,101_9_mean,y
12040,615.0,0.9746434,10606.339,16.808779,19629.0,31.107765,1221.0425,1.9350911,242.0,0.38351822,23.0,0.03645008,0.0,0.0,59.0,0.09350238,0.0,0.0,3.0,0.004754358,1
12041,871.0,0.871,21957.77,21.95777,30138.0,30.138,2167.4062,2.1674063,77.0,0.077,105.0,0.105,5.0,0.005,189.0,0.189,4.0,0.004,0.0,0.0,0
12042,1118.0,1.118,17298.38,17.298382,38632.0,38.632,2214.0728,2.2140727,279.0,0.279,45.0,0.045,0.0,0.0,150.0,0.15,0.0,0.0,18.0,0.018,1
12043,21.0,0.42857143,756.1666,15.431972,1360.0,27.755102,54.630196,1.1149019,12.0,0.24489796,10.0,0.20408164,0.0,0.0,2.0,0.040816326,0.0,0.0,1.0,0.020408163,0
12044,1179.0,1.1981708,20275.14,20.604818,38256.0,38.878048,2394.996,2.4339392,108.0,0.1097561,44.0,0.044715445,0.0,0.0,227.0,0.23069106,4.0,0.0040650405,3.0,0.0030487804,1
12045,204.0,1.1270719,4253.0,23.497238,7595.0,41.961327,488.94452,2.701351,27.0,0.14917128,33.0,0.18232045,0.0,0.0,54.0,0.29834256,0.0,0.0,0.0,0.0,0
12046,4126.0,4.126,12861.776,12.861776,121303.0,121.303,1727.4316,1.7274317,25.0,0.025,5.0,0.005,0.0,0.0,5.0,0.005,0.0,0.0,2.0,0.002,1
12047,128.0,1.024,2631.8333,21.054667,4462.0,35.696,308.26202,2.4660962,15.0,0.12,29.0,0.232,0.0,0.0,24.0,0.192,0.0,0.0,0.0,0.0,0
12048,21.0,0.42857143,756.1666,15.431972,1360.0,27.755102,54.509647,1.1124418,12.0,0.24489796,10.0,0.20408164,0.0,0.0,2.0,0.040816326,0.0,0.0,1.0,0.020408163,0
12049,2396.0,2.396,47817.438,47.817436,115711.0,115.711,2255.5142,2.2555141,590.0,0.59,26.0,0.026,3.0,0.003,51.0,0.051,6.0,0.006,17.0,0.017,1
12050,863.0,0.863,13013.852,13.013851,14582.0,14.582,2626.3127,2.6263127,671.0,0.671,0.0,0.0,0.0,0.0,2.0,0.002,0.0,0.0,2.0,0.002,1
12051,588.0,0.588,13544.666,13.544666,20462.0,20.462,1559.2726,1.5592725,231.0,0.231,15.0,0.015,0.0,0.0,89.0,0.089,1.0,0.001,0.0,0.0,1
12052,204.0,1.1270719,4253.0,23.497238,7595.0,41.961327,488.95972,2.7014349,27.0,0.14917128,33.0,0.18232045,0.0,0.0,54.0,0.29834256,0.0,0.0,0.0,0.0,0
12053,208.0,1.7190082,1694.9463,14.00782,3920.0,32.396694,260.5959,2.153685,22.0,0.18181819,31.0,0.25619835,0.0,0.0,2.0,0.016528925,0.0,0.0,1.0,0.008264462,1
12054,1034.0,1.034,15420.166,15.420166,28801.0,28.801,2256.6929,2.256693,123.0,0.123,35.0,0.035,0.0,0.0,164.0,0.164,0.0,0.0,0.0,0.0,1
12055,137.0,1.0538461,2793.6667,21.489744,4826.0,37.123077,326.48633,2.5114334,18.0,0.13846155,31.0,0.23846154,0.0,0.0,27.0,0.20769231,0.0,0.0,0.0,0.0,0
12056,4525.0,4.525,20576.033,20.576033,105505.0,105.505,2872.841,2.8728411,168.0,0.168,168.0,0.168,2.0,0.002,127.0,0.127,4.0,0.004,3.0,0.003,0
12057,160.0,1.8390805,1167.7656,13.422593,2964.0,34.068966,156.81792,1.8025048,12.0,0.13793103,17.0,0.1954023,0.0,0.0,2.0,0.022988506,0.0,0.0,1.0,0.011494253,1
12058,1781.0,1.781,50690.625,50.690624,135321.0,135.321,2985.8433,2.9858432,131.0,0.131,15.0,0.015,18.0,0.018,16.0,0.016,6.0,0.006,0.0,0.0,0
12059,1284.0,1.284,9373.581,9.373581,16881.0,16.881,2401.7773,2.4017773,56.0,0.056,102.0,0.102,0.0,0.0,18.0,0.018,0.0,0.0,4.0,0.004,1
12060,21.0,0.42857143,764.8334,15.608845,1378.0,28.12245,53.977554,1.1015828,12.0,0.24489796,10.0,0.20408164,0.0,0.0,2.0,0.040816326,0.0,0.0,1.0,0.020408163,0
12061,441.0,1.2318436,5007.5,13.987431,9351.0,26.120111,918.6364,2.5660236,6.0,0.016759777,30.0,0.083798885,0.0,0.0,35.0,0.097765364,0.0,0.0,0.0,0.0,1
12062,204.0,1.1270719,4253.6665,23.50092,7597.0,41.972374,488.91574,2.701192,27.0,0.14917128,33.0,0.18232045,0.0,0.0,54.0,0.29834256,0.0,0.0,0.0,0.0,0
12063,849.0,0.849,13032.128,13.032128,14513.0,14.513,2615.3042,2.6153042,671.0,0.671,0.0,0.0,0.0,0.0,2.0,0.002,0.0,0.0,2.0,0.002,1
12064,26.0,0.45614034,1015.1666,17.80994,1719.0,30.157894,71.43536,1.253252,11.0,0.19298245,13.0,0.22807017,0.0,0.0,4.0,0.07017544,0.0,0.0,1.0,0.01754386,0
12065,10.0,0.18867925,230.0,4.3396225,241.0,4.5471697,28.27519,0.5334942,0.0,0.0,3.0,0.056603774,0.0,0.0,2.0,0.03773585,0.0,0.0,0.0,0.0,1
12066,16015.0,16.015,119974.016,119.974014,365264.0,365.264,2372.768,2.3727682,343.0,0.343,46.0,0.046,0.0,0.0,142.0,0.142,0.0,0.0,72.0,0.072,1
12067,86.0,0.75438595,2297.5,20.15351,3270.0,28.68421,251.42436,2.2054768,18.0,0.15789473,17.0,0.1491228,0.0,0.0,10.0,0.0877193,0.0,0.0,0.0,0.0,0
12068,206.0,1.1318681,4317.833,23.724358,7724.0,42.43956,492.8942,2.7082098,29.0,0.15934066,35.0,0.1923077,0.0,0.0,54.0,0.2967033,0.0,0.0,0.0,0.0,0
12069,5821.0,5.821,13138.637,13.138637,87782.0,87.782,2143.5686,2.1435685,291.0,0.291,511.0,0.511,0.0,0.0,52.0,0.052,0.0,0.0,151.0,0.151,0
12070,64.0,0.82051283,1082.3333,13.876067,1786.0,22.897436,147.33232,1.888876,6.0,0.07692308,20.0,0.25641027,0.0,0.0,2.0,0.025641026,0.0,0.0,0.0,0.0,0
12071,1820.0,1.82,9560.877,9.560877,19693.0,19.693,2628.85,2.62885,101.0,0.101,60.0,0.06,0.0,0.0,28.0,0.028,0.0,0.0,29.0,0.029,1
12072,4079.0,4.079,10656.573,10.656573,39920.0,39.92,3106.0208,3.1060207,160.0,0.16,38.0,0.038,0.0,0.0,14.0,0.014,0.0,0.0,6.0,0.006,1
12073,1400.0,1.4,43809.11,43.80911,85458.0,85.458,3436.9773,3.4369774,86.0,0.086,37.0,0.037,0.0,0.0,565.0,0.565,0.0,0.0,2.0,0.002,1
12074,697.0,0.9330656,10599.189,14.189009,19423.0,26.001339,1337.9801,1.791138,230.0,0.30789825,26.0,0.03480589,0.0,0.0,99.0,0.13253012,0.0,0.0,3.0,0.004016064,1
12075,1234.0,1.2840791,19099.684,19.874802,38344.0,39.900105,2378.8933,2.4754353,108.0,0.11238293,42.0,0.043704476,4.0,0.004162331,219.0,0.22788762,2.0,0.0020811656,3.0,0.003121748,1
12076,1655.0,1.655,9893.582,9.893582,26155.0,26.155,2025.3125,2.0253124,128.0,0.128,63.0,0.063,0.0,0.0,77.0,0.077,4.0,0.004,2.0,0.002,1
12077,24.0,0.46153846,913.8334,17.573719,1529.0,29.403847,66.22766,1.2736089,8.0,0.15384616,10.0,0.1923077,0.0,0.0,4.0,0.07692308,0.0,0.0,0.0,0.0,0
12078,1760.0,1.76,9397.012,9.397012,19280.0,19.28,2544.855,2.5448549,98.0,0.098,57.0,0.057,0.0,0.0,28.0,0.028,0.0,0.0,28.0,0.028,1
12079,1571.0,1.571,54268.168,54.26817,106771.0,106.771,3949.4346,3.9494345,39.0,0.039,29.0,0.029,0.0,0.0,701.0,0.701,0.0,0.0,0.0,0.0,0
12080,972.0,0.972,9188.5,9.1885,16080.0,16.08,2062.3809,2.0623808,89.0,0.089,30.0,0.03,0.0,0.0,56.0,0.056,0.0,0.0,0.0,0.0,1
12081,24.0,0.47058824,870.1667,17.062092,1395.0,27.352942,66.38504,1.3016675,8.0,0.15686275,10.0,0.19607843,0.0,0.0,4.0,0.078431375,0.0,0.0,0.0,0.0,0
12082,974.0,0.974,9117.5,9.1175,15938.0,15.938,2064.6084,2.0646083,89.0,0.089,31.0,0.031,0.0,0.0,56.0,0.056,0.0,0.0,0.0,0.0,1
12083,148.0,1.0422535,1922.6667,13.5399065,3181.0,22.40141,331.30975,2.3331673,16.0,0.112676054,45.0,0.31690142,0.0,0.0,2.0,0.014084507,0.0,0.0,0.0,0.0,1
12084,1767.0,2.5351505,7859.904,11.276763,18864.0,27.064562,2326.1006,3.3373036,40.0,0.05738881,51.0,0.07317073,0.0,0.0,15.0,0.021520803,0.0,0.0,1.0,0.0014347202,1
12085,64.0,0.8101266,1094.0,13.848102,1808.0,22.886076,146.87354,1.8591586,6.0,0.07594936,20.0,0.25316456,0.0,0.0,2.0,0.025316456,0.0,0.0,0.0,0.0,0
12086,346.0,1.3307692,3314.5466,12.748257,6195.0,23.826923,648.23926,2.493228,42.0,0.16153847,40.0,0.15384616,0.0,0.0,8.0,0.03076923,0.0,0.0,1.0,0.0038461538,1
12087,1236.0,1.236,38130.918,38.130917,69574.0,69.574,3091.477,3.0914772,80.0,0.08,21.0,0.021,0.0,0.0,510.0,0.51,0.0,0.0,0.0,0.0,1
12088,24.0,0.47058824,869.1667,17.042484,1392.0,27.294117,66.26372,1.2992886,8.0,0.15686275,10.0,0.19607843,0.0,0.0,4.0,0.078431375,0.0,0.0,0.0,0.0,0
12089,863.0,0.863,13014.995,13.014996,14585.0,14.585,2626.5464,2.6265464,671.0,0.671,0.0,0.0,0.0,0.0,2.0,0.002,0.0,0.0,2.0,0.002,1
12090,116.0,1.6338028,679.0,9.56338,1319.0,18.577465,225.11429,3.1706238,0.0,0.0,3.0,0.04225352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12091,466.0,0.845735,24813.0,45.03267,26384.0,47.883846,1751.982,3.1796408,4.0,0.007259528,18.0,0.032667875,0.0,0.0,323.0,0.5862069,0.0,0.0,0.0,0.0,0
12092,132.0,1.1478261,2888.6667,25.118841,4697.0,40.84348,323.54733,2.813455,0.0,0.0,10.0,0.08695652,0.0,0.0,42.0,0.3652174,0.0,0.0,0.0,0.0,1
12093,584.0,0.9848229,11697.339,19.725698,21803.0,36.767284,1196.6877,2.0180233,210.0,0.35413152,23.0,0.038785834,0.0,0.0,59.0,0.0994941,0.0,0.0,3.0,0.005059022,1
12094,1258.0,1.258,27318.95,27.318949,54146.0,54.146,2772.5981,2.772598,75.0,0.075,37.0,0.037,5.0,0.005,332.0,0.332,0.0,0.0,6.0,0.006,1
12095,240.0,0.44609666,3293.0833,6.1209726,4047.0,7.522305,670.7732,1.2467903,20.0,0.03717472,5.0,0.00929368,0.0,0.0,11.0,0.020446097,1.0,0.001858736,0.0,0.0,1
12096,972.0,0.972,9136.5,9.1365,15976.0,15.976,2061.959,2.061959,89.0,0.089,30.0,0.03,0.0,0.0,56.0,0.056,0.0,0.0,0.0,0.0,1
12097,993.0,0.993,12726.834,12.726834,22874.0,22.874,2147.8274,2.1478274,93.0,0.093,38.0,0.038,0.0,0.0,106.0,0.106,0.0,0.0,0.0,0.0,1
12098,64.0,0.8101266,1088.1667,13.774262,1797.0,22.746836,147.27429,1.8642316,6.0,0.07594936,20.0,0.25316456,0.0,0.0,2.0,0.025316456,0.0,0.0,0.0,0.0,0
12099,1228.0,1.228,30517.637,30.517637,38038.0,38.038,3605.558,3.6055582,606.0,0.606,33.0,0.033,0.0,0.0,76.0,0.076,0.0,0.0,1.0,0.001,1
12100,1181.0,1.181,7674.3335,7.6743336,14661.0,14.661,2134.959,2.134959,6.0,0.006,159.0,0.159,0.0,0.0,42.0,0.042,4.0,0.004,0.0,0.0,1
12101,33.0,0.35869566,543.5,5.9076085,812.0,8.826087,77.14768,0.8385618,5.0,0.054347824,5.0,0.054347824,1.0,0.010869565,2.0,0.02173913,0.0,0.0,0.0,0.0,0
12102,952.0,0.952,11449.667,11.449667,19928.0,19.928,2062.588,2.062588,89.0,0.089,39.0,0.039,0.0,0.0,91.0,0.091,0.0,0.0,0.0,0.0,1
12103,2047.0,2.047,27059.842,27.059841,98548.0,98.548,2740.395,2.740395,117.0,0.117,99.0,0.099,2.0,0.002,297.0,0.297,248.0,0.248,2.0,0.002,1
12104,550.0,0.55,12270.5,12.2705,21719.0,21.719,1403.844,1.403844,443.0,0.443,7.0,0.007,0.0,0.0,38.0,0.038,0.0,0.0,0.0,0.0,1
12105,1012.0,1.012,7663.5,7.6635,8198.0,8.198,2038.9741,2.038974,5.0,0.005,9.0,0.009,0.0,0.0,45.0,0.045,0.0,0.0,0.0,0.0,1
12106,44.0,0.41509435,1001.5,9.448113,1318.0,12.433962,119.29945,1.1254666,10.0,0.094339624,11.0,0.10377359,0.0,0.0,6.0,0.056603774,0.0,0.0,0.0,0.0,0
12107,1581.0,1.581,52692.336,52.692337,104452.0,104.452,3948.9966,3.9489965,72.0,0.072,47.0,0.047,0.0,0.0,679.0,0.679,0.0,0.0,0.0,0.0,0
12108,21.0,0.4375,756.1666,15.753471,1360.0,28.333334,54.02353,1.1254902,12.0,0.25,10.0,0.20833333,0.0,0.0,2.0,0.041666668,0.0,0.0,1.0,0.020833334,0
12109,1762.0,1.762,9318.275,9.318275,19122.0,19.122,2547.0732,2.5470731,98.0,0.098,57.0,0.057,0.0,0.0,28.0,0.028,0.0,0.0,28.0,0.028,1
12110,137.0,1.0538461,2786.8335,21.437181,4813.0,37.023075,326.29034,2.5099258,18.0,0.13846155,31.0,0.23846154,0.0,0.0,27.0,0.20769231,0.0,0.0,0.0,0.0,0
12111,21.0,0.42857143,760.5,15.520409,1369.0,27.938776,54.410202,1.1104122,12.0,0.24489796,10.0,0.20408164,0.0,0.0,2.0,0.040816326,0.0,0.0,1.0,0.020408163,0
12112,21.0,0.42857143,760.5,15.520409,1369.0,27.938776,54.437813,1.1109757,12.0,0.24489796,10.0,0.20408164,0.0,0.0,2.0,0.040816326,0.0,0.0,1.0,0.020408163,0
12113,1017.0,1.017,40875.5,40.8755,41596.0,41.596,4340.1465,4.3401465,975.0,0.975,6.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,1
12114,1279.0,1.279,9382.312,9.382312,17250.0,17.25,1998.3618,1.9983618,304.0,0.304,5.0,0.005,0.0,0.0,5.0,0.005,0.0,0.0,6.0,0.006,1
12115,569.0,1.0858779,3732.6694,7.123415,7354.0,14.034351,989.31586,1.8880074,8.0,0.015267176,4.0,0.007633588,0.0,0.0,8.0,0.015267176,0.0,0.0,1.0,0.001908397,1
12116,207.0,0.8313253,4156.167,16.691433,6804.0,27.325302,485.7815,1.9509296,53.0,0.2128514,7.0,0.02811245,0.0,0.0,33.0,0.13253012,0.0,0.0,1.0,0.004016064,0
12117,26.0,0.4642857,1015.1666,18.127975,1719.0,30.696428,71.25752,1.2724558,11.0,0.19642857,13.0,0.23214285,0.0,0.0,4.0,0.071428575,0.0,0.0,1.0,0.017857144,0
12118,4078.0,4.078,10654.24,10.654241,39901.0,39.901,3102.4927,3.1024926,159.0,0.159,38.0,0.038,0.0,0.0,14.0,0.014,0.0,0.0,6.0,0.006,1
12119,204.0,1.1270719,4253.6665,23.50092,7597.0,41.972374,488.5319,2.6990712,27.0,0.14917128,33.0,0.18232045,0.0,0.0,54.0,0.29834256,0.0,0.0,0.0,0.0,0
12120,7942.0,7.942,11648.528,11.648528,89695.0,89.695,2566.4026,2.5664027,308.0,0.308,256.0,0.256,17.0,0.017,13.0,0.013,0.0,0.0,43.0,0.043,0
12121,115.0,0.7012195,4964.5454,30.271618,5945.0,36.25,335.08417,2.0431962,22.0,0.13414635,3.0,0.018292682,0.0,0.0,51.0,0.3109756,0.0,0.0,1.0,0.0060975607,1
12122,204.0,1.1333333,4246.1665,23.589813,7582.0,42.122223,488.72488,2.7151382,27.0,0.15,33.0,0.18333334,0.0,0.0,54.0,0.3,0.0,0.0,0.0,0.0,0
12123,21.0,0.4375,756.1666,15.753471,1360.0,28.333334,54.4837,1.1350771,12.0,0.25,10.0,0.20833333,0.0,0.0,2.0,0.041666668,0.0,0.0,1.0,0.020833334,0
12124,53.0,0.5,1544.8333,14.573898,2265.0,21.367924,139.59781,1.3169605,9.0,0.08490566,10.0,0.094339624,0.0,0.0,11.0,0.10377359,0.0,0.0,0.0,0.0,0
12125,4079.0,4.079,10656.573,10.656573,39920.0,39.92,3102.489,3.102489,160.0,0.16,38.0,0.038,0.0,0.0,14.0,0.014,0.0,0.0,6.0,0.006,1
12126,24.0,0.42105263,862.5,15.131579,1378.0,24.175438,66.355125,1.164125,8.0,0.14035088,10.0,0.1754386,0.0,0.0,4.0,0.07017544,0.0,0.0,0.0,0.0,0
12127,1428.0,1.6662778,9855.271,11.499733,18341.0,21.4014,2767.646,3.2294586,41.0,0.047841307,55.0,0.064177364,0.0,0.0,18.0,0.021003501,0.0,0.0,1.0,0.0011668612,1
12128,683.0,1.1816609,4867.6484,8.421537,9567.0,16.551903,1192.2192,2.062663,26.0,0.044982698,2.0,0.0034602077,0.0,0.0,12.0,0.020761246,0.0,0.0,2.0,0.0034602077,1
12129,453.0,0.9041916,7042.6167,14.057119,13018.0,25.984032,855.3321,1.7072496,156.0,0.31137726,33.0,0.065868266,0.0,0.0,57.0,0.11377245,0.0,0.0,5.0,0.00998004,1
12130,42.0,0.6,1205.1667,17.216667,1870.0,26.714285,106.60656,1.5229509,9.0,0.12857144,9.0,0.12857144,0.0,0.0,6.0,0.08571429,0.0,0.0,0.0,0.0,1
12131,161.0,1.1103449,3831.0002,26.42069,6529.0,45.027588,409.5893,2.8247538,30.0,0.20689656,10.0,0.06896552,0.0,0.0,59.0,0.40689656,0.0,0.0,0.0,0.0,0
12132,4135.0,4.135,10850.359,10.850359,40452.0,40.452,3180.875,3.180875,160.0,0.16,39.0,0.039,0.0,0.0,14.0,0.014,0.0,0.0,6.0,0.006,1
12133,116.0,1.6338028,679.0,9.56338,1319.0,18.577465,225.11429,3.1706238,0.0,0.0,3.0,0.04225352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12134,1668.0,2.574074,7367.125,11.36902,18023.0,27.813272,2149.078,3.3164783,40.0,0.061728396,22.0,0.033950616,0.0,0.0,15.0,0.023148147,0.0,0.0,1.0,0.0015432099,1
12135,675.0,0.675,5631.0,5.631,9468.0,9.468,1355.1252,1.3551252,30.0,0.03,16.0,0.016,0.0,0.0,13.0,0.013,0.0,0.0,0.0,0.0,1
12136,206.0,1.1381216,4317.833,23.85543,7724.0,42.674034,493.0903,2.7242558,29.0,0.160221,35.0,0.19337016,0.0,0.0,54.0,0.29834256,0.0,0.0,0.0,0.0,0
12137,1589.0,1.589,52963.664,52.963665,105154.0,105.154,3963.5576,3.9635577,71.0,0.071,47.0,0.047,0.0,0.0,683.0,0.683,0.0,0.0,0.0,0.0,0
12138,24.0,0.47058824,865.8333,16.977123,1385.0,27.156862,66.38684,1.3017027,8.0,0.15686275,10.0,0.19607843,0.0,0.0,4.0,0.078431375,0.0,0.0,0.0,0.0,0
12139,1776.0,2.3903096,8291.744,11.159817,19747.0,26.577389,2374.206,3.1954322,42.0,0.056527592,52.0,0.069986545,0.0,0.0,17.0,0.022880215,0.0,0.0,2.0,0.00269179,1
12140,64.0,0.8101266,1088.1667,13.774262,1797.0,22.746836,147.17024,1.8629144,6.0,0.07594936,20.0,0.25316456,0.0,0.0,2.0,0.025316456,0.0,0.0,0.0,0.0,0
12141,523.0,0.9509091,8861.339,16.111525,16139.0,29.343636,1029.4211,1.8716748,150.0,0.27272728,23.0,0.041818183,0.0,0.0,59.0,0.10727273,0.0,0.0,3.0,0.0054545454,1
12142,21.0,0.4375,756.1666,15.753471,1360.0,28.333334,54.52767,1.1359931,12.0,0.25,10.0,0.20833333,0.0,0.0,2.0,0.041666668,0.0,0.0,1.0,0.020833334,0
12143,972.0,0.972,9139.5,9.1395,15982.0,15.982,2061.9785,2.0619786,89.0,0.089,30.0,0.03,0.0,0.0,56.0,0.056,0.0,0.0,0.0,0.0,1
12144,26.0,0.4642857,1010.5,18.044643,1709.0,30.517857,71.200096,1.2714303,11.0,0.19642857,13.0,0.23214285,0.0,0.0,4.0,0.071428575,0.0,0.0,1.0,0.017857144,0
12145,137.0,1.0538461,2786.8335,21.437181,4813.0,37.023075,326.76013,2.5135396,18.0,0.13846155,31.0,0.23846154,0.0,0.0,27.0,0.20769231,0.0,0.0,0.0,0.0,0
12146,1316.0,1.316,46375.54,46.375538,78959.0,78.959,3620.56,3.6205602,46.0,0.046,112.0,0.112,0.0,0.0,541.0,0.541,332.0,0.332,1.0,0.001,1
12147,457.0,1.2982955,5175.933,14.704355,9653.0,27.423296,894.8085,2.5420694,52.0,0.14772727,65.0,0.1846591,0.0,0.0,20.0,0.056818184,1.0,0.0028409092,1.0,0.0028409092,1
12148,866.0,1.2283688,11207.13,15.896638,18760.0,26.609928,1758.6653,2.4945607,178.0,0.25248227,108.0,0.15319149,0.0,0.0,33.0,0.04680851,0.0,0.0,2.0,0.0028368793,1
12149,1621.0,1.621,57032.0,57.032,113230.0,113.23,4068.501,4.068501,32.0,0.032,26.0,0.026,0.0,0.0,740.0,0.74,0.0,0.0,0.0,0.0,0
12150,24.0,0.47058824,866.8333,16.99673,1388.0,27.215687,66.31315,1.3002578,8.0,0.15686275,10.0,0.19607843,0.0,0.0,4.0,0.078431375,0.0,0.0,0.0,0.0,0
12151,26.0,0.45614034,1005.8334,17.6462,1699.0,29.807018,71.299774,1.2508732,11.0,0.19298245,13.0,0.22807017,0.0,0.0,4.0,0.07017544,0.0,0.0,1.0,0.01754386,0
12152,64.0,0.82051283,1088.1667,13.950856,1797.0,23.038462,146.58182,1.8792541,6.0,0.07692308,20.0,0.25641027,0.0,0.0,2.0,0.025641026,0.0,0.0,0.0,0.0,0
12153,1789.0,1.789,9424.959,9.424959,19330.0,19.33,2597.5916,2.5975916,98.0,0.098,60.0,0.06,0.0,0.0,28.0,0.028,0.0,0.0,28.0,0.028,1
12154,1165.0,1.165,17226.477,17.226477,38604.0,38.604,2131.9507,2.1319506,297.0,0.297,43.0,0.043,0.0,0.0,136.0,0.136,0.0,0.0,22.0,0.022,1
12155,83.0,0.619403,1210.0,9.029851,1700.0,12.686567,190.71716,1.4232624,5.0,0.03731343,11.0,0.08208955,0.0,0.0,6.0,0.04477612,0.0,0.0,0.0,0.0,1
12156,568.0,1.4639175,4650.172,11.984979,8862.0,22.840206,966.5139,2.4910152,48.0,0.12371134,42.0,0.10824742,0.0,0.0,12.0,0.030927835,0.0,0.0,1.0,0.0025773195,1
12157,1466.0,1.466,23886.508,23.886507,44765.0,44.765,2910.2598,2.9102597,32.0,0.032,83.0,0.083,0.0,0.0,271.0,0.271,0.0,0.0,1.0,0.001,1
12158,942.0,0.942,15092.465,15.092464,31061.0,31.061,1609.6548,1.6096548,57.0,0.057,20.0,0.02,0.0,0.0,183.0,0.183,0.0,0.0,1.0,0.001,1
12159,962.0,0.962,15109.557,15.109556,31186.0,31.186,1619.8975,1.6198975,57.0,0.057,20.0,0.02,0.0,0.0,183.0,0.183,0.0,0.0,1.0,0.001,1
12160,4116.0,4.116,10843.74,10.84374,40280.0,40.28,3175.7622,3.1757622,159.0,0.159,39.0,0.039,0.0,0.0,14.0,0.014,0.0,0.0,6.0,0.006,1
12161,566.0,1.4587629,4650.2686,11.985229,8848.0,22.804123,966.3668,2.490636,48.0,0.12371134,42.0,0.10824742,0.0,0.0,12.0,0.030927835,0.0,0.0,1.0,0.0025773195,1
12162,204.0,1.1270719,4253.6665,23.50092,7597.0,41.972374,489.2398,2.7029824,27.0,0.14917128,33.0,0.18232045,0.0,0.0,54.0,0.29834256,0.0,0.0,0.0,0.0,0
12163,137.0,1.0458015,2786.8335,21.273539,4813.0,36.74046,327.25,2.4980917,18.0,0.13740458,31.0,0.23664123,0.0,0.0,27.0,0.20610687,0.0,0.0,0.0,0.0,0
12164,468.0,1.2717391,4212.272,11.446391,10180.0,27.663044,580.67993,1.5779346,136.0,0.36956522,23.0,0.0625,0.0,0.0,14.0,0.038043477,0.0,0.0,4.0,0.010869565,1
12165,615.0,1.0148515,11701.83,19.30995,21504.0,35.48515,1165.925,1.9239687,112.0,0.18481848,29.0,0.047854785,0.0,0.0,89.0,0.14686468,0.0,0.0,3.0,0.004950495,1
12166,21.0,0.4375,764.8334,15.934029,1378.0,28.708334,54.608047,1.1376677,12.0,0.25,10.0,0.20833333,0.0,0.0,2.0,0.041666668,0.0,0.0,1.0,0.020833334,0
12167,206.0,1.1318681,4311.0,23.686813,7711.0,42.368134,493.60266,2.7121027,29.0,0.15934066,35.0,0.1923077,0.0,0.0,54.0,0.2967033,0.0,0.0,0.0,0.0,0
12168,1607.0,1.607,17915.559,17.915558,31890.0,31.89,3163.0205,3.1630206,45.0,0.045,56.0,0.056,0.0,0.0,166.0,0.166,0.0,0.0,1.0,0.001,1
12169,1762.0,1.762,9309.012,9.309011,19104.0,19.104,2551.8032,2.551803,98.0,0.098,57.0,0.057,0.0,0.0,28.0,0.028,0.0,0.0,28.0,0.028,1
12170,1008.0,1.008,36669.664,36.669662,57204.0,57.204,2914.01,2.91401,39.0,0.039,10.0,0.01,0.0,0.0,498.0,0.498,0.0,0.0,2.0,0.002,0
12171,1787.0,1.787,9521.012,9.521011,19522.0,19.522,2595.7856,2.5957856,98.0,0.098,60.0,0.06,0.0,0.0,28.0,0.028,0.0,0.0,28.0,0.028,1
12172,1260.0,1.26,34777.164,34.777164,71701.0,71.701,3048.5894,3.0485895,102.0,0.102,170.0,0.17,1.0,0.001,346.0,0.346,130.0,0.13,0.0,0.0,0
12173,253.0,0.27470142,3737.2334,4.0577993,5502.0,5.9739413,588.261,0.63871986,15.0,0.016286645,19.0,0.02062975,0.0,0.0,31.0,0.033659067,0.0,0.0,1.0,0.0010857764,1
12174,161.0,1.1103449,3825.0002,26.379313,6517.0,44.944828,410.0033,2.8276088,30.0,0.20689656,10.0,0.06896552,0.0,0.0,59.0,0.40689656,0.0,0.0,0.0,0.0,0
12175,4113.0,4.113,11239.073,11.239073,41164.0,41.164,3171.0635,3.1710634,166.0,0.166,38.0,0.038,0.0,0.0,14.0,0.014,0.0,0.0,6.0,0.006,1
12176,481.0,1.1818181,12880.833,31.64824,23484.0,57.700245,1172.4622,2.8807423,40.0,0.098280095,14.0,0.034398034,0.0,0.0,176.0,0.43243244,0.0,0.0,0.0,0.0,1
12177,30.0,0.5660377,869.5,16.40566,1442.0,27.207546,76.09601,1.4357737,7.0,0.13207547,8.0,0.1509434,0.0,0.0,2.0,0.03773585,0.0,0.0,0.0,0.0,1
12178,4116.0,4.116,10843.74,10.84374,40280.0,40.28,3175.8914,3.1758914,159.0,0.159,39.0,0.039,0.0,0.0,14.0,0.014,0.0,0.0,6.0,0.006,1
12179,704.0,0.704,14001.807,14.001806,26139.0,26.139,1503.6115,1.5036114,60.0,0.06,14.0,0.014,5.0,0.005,97.0,0.097,3.0,0.003,1.0,0.001,1
12180,1320.0,1.32,42674.605,42.674606,81519.0,81.519,3337.6367,3.3376367,60.0,0.06,49.0,0.049,0.0,0.0,546.0,0.546,0.0,0.0,0.0,0.0,1
12181,680.0,0.9127517,7959.6665,10.684116,14443.0,19.386578,1372.0586,1.8416893,39.0,0.052348994,50.0,0.06711409,0.0,0.0,82.0,0.110067114,2.0,0.0026845639,0.0,0.0,1
